user_id,product_id,rating,interaction_type
user_703,prod_77,4.4,purchase
user_51,prod_45,2.4,view
user_898,prod_115,1.9,purchase
user_210,prod_87,1.7,purchase
user_126,prod_140,2.3,view
user_492,prod_177,1.3,view
user_509,prod_159,1.1,view
user_960,prod_92,3.4,view
user_970,prod_22,3.5,view
user_581,prod_172,3.1,view
user_777,prod_92,4.0,view
user_258,prod_192,1.2,view
user_930,prod_77,4.7,view
user_188,prod_25,1.4,view
user_230,prod_108,3.7,view
user_189,prod_179,1.5,view
user_415,prod_135,4.5,view
user_10,prod_109,3.0,view
user_114,prod_134,1.3,view
user_76,prod_24,3.5,view
user_676,prod_19,1.0,purchase
user_502,prod_83,4.1,view
user_85,prod_115,3.6,view
user_49,prod_9,1.9,view
user_495,prod_112,2.5,view
user_838,prod_164,1.0,view
user_689,prod_102,3.8,view
user_387,prod_168,2.3,view
user_970,prod_152,3.3,view
user_389,prod_48,4.8,view
user_218,prod_191,2.2,view
user_701,prod_69,5.0,view
user_981,prod_181,3.5,purchase
user_346,prod_182,2.0,view
user_230,prod_170,2.7,view
user_255,prod_119,4.0,view
user_236,prod_45,2.8,purchase
user_26,prod_125,1.3,view
user_584,prod_14,1.7,view
user_261,prod_157,4.2,view
user_766,prod_134,3.6,purchase
user_271,prod_135,3.3,view
user_123,prod_37,1.7,view
user_656,prod_53,4.4,purchase
user_257,prod_18,4.8,view
user_656,prod_38,1.2,view
user_421,prod_187,1.3,view
user_259,prod_129,4.5,view
user_948,prod_196,4.3,view
user_47,prod_44,3.5,purchase
user_863,prod_47,4.8,view
user_525,prod_35,3.6,view
user_888,prod_60,1.9,view
user_208,prod_90,3.9,view
user_311,prod_52,3.6,view
user_747,prod_8,4.9,view
user_149,prod_107,1.9,view
user_834,prod_169,3.4,view
user_438,prod_131,4.1,view
user_155,prod_197,2.4,view
user_678,prod_142,2.5,purchase
user_90,prod_96,4.6,view
user_698,prod_26,2.6,view
user_830,prod_111,3.5,view
user_358,prod_198,4.6,view
user_174,prod_123,1.8,view
user_217,prod_186,4.9,view
user_907,prod_168,3.8,view
user_456,prod_51,3.0,view
user_776,prod_123,2.7,purchase
user_609,prod_5,4.8,view
user_629,prod_77,1.8,view
user_199,prod_160,2.2,view
user_832,prod_1,2.2,view
user_486,prod_182,2.2,view
user_533,prod_11,2.9,view
user_200,prod_181,5.0,view
user_371,prod_8,4.6,view
user_959,prod_153,2.3,view
user_853,prod_168,2.7,view
user_448,prod_32,3.7,purchase
user_248,prod_28,1.1,view
user_788,prod_131,4.3,view
user_264,prod_128,4.5,purchase
user_58,prod_62,4.4,view
user_302,prod_27,2.5,view
user_31,prod_45,2.8,view
user_498,prod_105,1.0,view
user_249,prod_92,2.6,view
user_605,prod_25,2.8,view
user_777,prod_189,4.6,view
user_271,prod_44,4.6,view
user_606,prod_174,4.9,view
user_666,prod_142,4.5,view
user_394,prod_136,1.0,view
user_797,prod_176,3.6,view
user_502,prod_142,1.3,purchase
user_592,prod_193,2.1,purchase
user_804,prod_80,3.3,view
user_84,prod_82,3.8,view
user_365,prod_135,3.6,view
user_886,prod_88,1.2,view
user_549,prod_177,1.4,view
user_342,prod_127,1.5,view
user_839,prod_55,1.4,view
user_407,prod_141,1.7,view
user_425,prod_184,3.8,view
user_744,prod_56,4.3,view
user_93,prod_15,2.6,view
user_848,prod_185,3.8,view
user_614,prod_58,1.8,view
user_412,prod_163,4.9,view
user_432,prod_88,2.4,view
user_678,prod_97,4.4,view
user_159,prod_144,4.8,view
user_14,prod_8,4.5,view
user_373,prod_173,1.3,view
user_225,prod_40,3.6,view
user_505,prod_182,1.5,view
user_73,prod_14,1.0,view
user_249,prod_187,1.2,view
user_511,prod_53,4.7,view
user_603,prod_127,4.6,view
user_216,prod_155,1.9,view
user_973,prod_175,3.2,view
user_602,prod_80,4.8,view
user_541,prod_115,3.0,view
user_947,prod_134,2.6,purchase
user_817,prod_55,2.9,purchase
user_939,prod_44,4.2,view
user_988,prod_18,2.9,view
user_220,prod_16,4.1,view
user_840,prod_12,2.7,view
user_727,prod_148,2.0,view
user_221,prod_45,2.3,view
user_389,prod_192,1.3,view
user_554,prod_187,3.0,view
user_647,prod_93,1.6,view
user_42,prod_22,4.2,view
user_676,prod_97,2.7,view
user_873,prod_47,4.1,view
user_283,prod_29,4.8,view
user_58,prod_45,4.4,view
user_814,prod_77,4.8,purchase
user_834,prod_9,3.3,view
user_537,prod_24,1.7,purchase
user_73,prod_15,4.7,view
user_885,prod_164,4.5,view
user_923,prod_13,4.5,view
user_129,prod_91,3.8,view
user_599,prod_172,3.5,view
user_842,prod_101,1.1,view
user_426,prod_71,4.0,view
user_948,prod_200,1.4,view
user_665,prod_122,2.0,view
user_694,prod_76,3.2,view
user_125,prod_164,2.8,view
user_67,prod_116,1.1,view
user_6,prod_61,4.3,view
user_637,prod_168,4.5,view
user_314,prod_126,3.7,view
user_326,prod_155,3.2,view
user_565,prod_1,4.8,view
user_578,prod_162,1.5,view
user_826,prod_68,4.0,view
user_506,prod_88,1.5,view
user_82,prod_21,2.5,view
user_599,prod_161,3.3,view
user_2,prod_135,3.9,view
user_204,prod_193,1.0,view
user_662,prod_3,2.0,view
user_805,prod_51,3.2,view
user_404,prod_79,3.1,purchase
user_103,prod_95,3.6,view
user_536,prod_182,2.2,view
user_368,prod_123,3.2,view
user_212,prod_187,1.8,view
user_577,prod_6,1.7,view
user_961,prod_157,3.3,view
user_209,prod_17,3.7,purchase
user_763,prod_117,1.5,view
user_897,prod_60,1.5,view
user_117,prod_150,3.3,view
user_628,prod_152,2.1,view
user_749,prod_125,2.6,view
user_478,prod_81,2.6,view
user_105,prod_85,1.7,view
user_495,prod_51,1.0,view
user_771,prod_178,4.4,view
user_46,prod_139,3.9,purchase
user_823,prod_184,3.8,view
user_331,prod_71,3.2,view
user_216,prod_170,3.8,view
user_982,prod_39,4.7,view
user_960,prod_69,3.7,purchase
user_492,prod_48,2.1,view
user_813,prod_125,3.3,view
user_922,prod_57,2.8,view
user_845,prod_21,3.2,view
user_449,prod_82,3.1,view
user_536,prod_99,4.4,view
user_511,prod_148,3.6,view
user_458,prod_15,1.8,view
user_547,prod_69,1.3,view
user_536,prod_179,2.7,purchase
user_540,prod_76,1.1,purchase
user_484,prod_62,2.3,view
user_976,prod_119,2.5,purchase
user_1000,prod_37,2.5,view
user_16,prod_134,4.9,view
user_571,prod_199,2.2,purchase
user_977,prod_26,2.1,view
user_243,prod_8,1.5,view
user_950,prod_4,3.0,purchase
user_207,prod_21,1.6,view
user_912,prod_159,3.5,view
user_271,prod_149,1.6,view
user_761,prod_25,3.3,view
user_994,prod_143,4.3,view
user_779,prod_163,1.2,view
user_705,prod_177,2.7,view
user_847,prod_43,2.8,view
user_730,prod_169,4.2,view
user_115,prod_37,2.9,view
user_580,prod_185,3.3,view
user_299,prod_42,4.2,view
user_837,prod_175,3.2,view
user_483,prod_92,2.4,purchase
user_397,prod_61,1.3,view
user_394,prod_142,3.9,purchase
user_75,prod_68,4.5,view
user_978,prod_53,4.9,view
user_482,prod_84,4.7,view
user_103,prod_34,4.2,view
user_297,prod_76,3.6,view
user_178,prod_97,4.1,view
user_215,prod_152,2.7,view
user_967,prod_148,3.4,view
user_315,prod_197,2.4,purchase
user_39,prod_30,2.3,view
user_259,prod_88,4.0,purchase
user_716,prod_7,2.8,view
user_7,prod_36,1.8,view
user_49,prod_38,1.8,view
user_538,prod_52,4.4,purchase
user_161,prod_143,3.7,view
user_869,prod_174,3.2,view
user_176,prod_151,2.6,view
user_591,prod_140,2.7,view
user_2,prod_172,1.2,view
user_895,prod_143,2.8,view
user_455,prod_93,4.2,view
user_928,prod_107,2.6,view
user_644,prod_126,2.5,purchase
user_276,prod_49,1.1,view
user_498,prod_21,2.8,view
user_629,prod_15,1.1,purchase
user_676,prod_14,3.3,view
user_800,prod_42,3.0,view
user_28,prod_15,4.4,purchase
user_333,prod_63,3.3,view
user_1,prod_196,2.3,view
user_188,prod_27,3.1,view
user_56,prod_93,3.8,view
user_547,prod_105,1.4,view
user_112,prod_53,3.5,view
user_798,prod_52,4.7,view
user_310,prod_63,2.2,purchase
user_36,prod_181,3.5,view
user_439,prod_57,4.3,view
user_729,prod_120,3.0,view
user_592,prod_52,3.9,purchase
user_826,prod_107,2.2,purchase
user_595,prod_43,2.2,purchase
user_577,prod_135,3.7,purchase
user_325,prod_117,3.8,view
user_640,prod_170,4.7,view
user_307,prod_4,1.9,view
user_534,prod_197,2.9,view
user_728,prod_133,2.0,view
user_619,prod_80,1.3,view
user_109,prod_41,2.6,view
user_372,prod_132,2.5,purchase
user_357,prod_2,2.1,view
user_181,prod_195,2.2,view
user_356,prod_149,2.4,view
user_676,prod_198,5.0,view
user_68,prod_43,4.1,view
user_292,prod_82,1.3,view
user_692,prod_108,4.5,view
user_181,prod_197,3.5,view
user_466,prod_137,4.6,view
user_434,prod_156,2.4,view
user_464,prod_26,2.9,view
user_681,prod_82,4.6,view
user_914,prod_83,2.1,view
user_534,prod_131,4.7,view
user_66,prod_73,4.3,view
user_21,prod_100,4.9,view
user_612,prod_49,2.3,purchase
user_384,prod_145,1.9,purchase
user_812,prod_63,2.3,view
user_615,prod_55,4.8,view
user_559,prod_151,2.3,view
user_39,prod_34,3.3,view
user_285,prod_105,2.6,view
user_822,prod_105,2.6,view
user_602,prod_69,1.8,view
user_597,prod_15,3.1,view
user_785,prod_175,4.4,purchase
user_336,prod_3,1.2,view
user_188,prod_156,4.6,view
user_671,prod_3,3.7,view
user_243,prod_102,3.5,view
user_73,prod_4,3.5,view
user_479,prod_88,2.2,view
user_974,prod_159,2.7,view
user_561,prod_45,4.2,view
user_101,prod_187,2.2,view
user_514,prod_45,2.9,view
user_756,prod_75,1.1,view
user_176,prod_165,3.9,view
user_238,prod_193,2.7,view
user_910,prod_9,3.1,view
user_59,prod_145,1.5,view
user_865,prod_118,5.0,view
user_99,prod_65,2.2,view
user_954,prod_131,3.5,view
user_871,prod_26,3.3,view
user_954,prod_181,4.1,purchase
user_495,prod_159,2.2,view
user_947,prod_26,4.0,view
user_980,prod_23,2.5,view
user_514,prod_30,2.6,purchase
user_755,prod_10,3.7,purchase
user_297,prod_72,4.1,view
user_211,prod_64,3.7,view
user_123,prod_150,4.6,purchase
user_229,prod_143,2.1,view
user_594,prod_123,4.6,purchase
user_656,prod_105,1.5,view
user_388,prod_184,3.6,purchase
user_140,prod_74,3.2,purchase
user_541,prod_148,3.0,view
user_391,prod_105,2.2,view
user_270,prod_47,3.0,view
user_759,prod_87,1.6,view
user_12,prod_53,2.5,view
user_867,prod_181,1.4,view
user_389,prod_129,3.3,view
user_337,prod_2,1.4,purchase
user_506,prod_58,1.6,view
user_106,prod_147,1.3,view
user_32,prod_190,2.5,purchase
user_74,prod_72,4.4,purchase
user_171,prod_140,4.6,view
user_849,prod_154,1.3,view
user_69,prod_27,3.5,purchase
user_813,prod_29,3.7,view
user_362,prod_15,3.1,purchase
user_649,prod_174,3.7,purchase
user_433,prod_129,1.9,purchase
user_929,prod_60,3.0,view
user_996,prod_107,2.6,purchase
user_100,prod_185,1.4,view
user_658,prod_3,3.5,view
user_9,prod_115,3.0,purchase
user_574,prod_146,2.1,view
user_697,prod_52,2.9,view
user_29,prod_60,4.1,purchase
user_893,prod_34,4.2,purchase
user_114,prod_96,3.6,purchase
user_462,prod_89,2.9,view
user_921,prod_60,3.3,view
user_143,prod_154,2.5,view
user_390,prod_200,1.5,view
user_632,prod_19,2.5,view
user_682,prod_111,3.1,view
user_157,prod_22,3.4,view
user_335,prod_161,4.7,purchase
user_861,prod_166,4.1,view
user_260,prod_128,1.6,view
user_82,prod_35,1.7,view
user_754,prod_107,1.4,view
user_441,prod_128,4.0,view
user_945,prod_195,3.8,view
user_172,prod_83,4.9,view
user_231,prod_138,3.1,purchase
user_720,prod_143,4.3,view
user_75,prod_139,3.3,view
user_270,prod_111,4.5,view
user_899,prod_90,3.9,purchase
user_626,prod_24,3.6,view
user_62,prod_77,3.3,purchase
user_874,prod_101,3.9,purchase
user_320,prod_132,2.7,view
user_102,prod_13,1.4,view
user_429,prod_185,1.2,view
user_874,prod_98,2.9,purchase
user_722,prod_120,3.4,view
user_954,prod_37,1.3,view
user_255,prod_48,2.1,view
user_532,prod_199,2.3,view
user_570,prod_1,3.3,view
user_112,prod_60,2.1,view
user_985,prod_140,1.4,view
user_313,prod_149,1.7,view
user_998,prod_139,1.7,view
user_461,prod_44,4.4,view
user_708,prod_115,2.1,view
user_887,prod_186,3.9,purchase
user_462,prod_108,3.3,view
user_865,prod_44,4.9,view
user_92,prod_78,2.1,view
user_52,prod_162,1.6,view
user_805,prod_25,1.2,view
user_520,prod_132,2.0,view
user_812,prod_192,3.7,view
user_98,prod_116,1.3,purchase
user_236,prod_119,2.0,view
user_901,prod_144,4.4,view
user_374,prod_10,3.3,purchase
user_581,prod_109,1.3,view
user_927,prod_194,1.2,view
user_557,prod_35,1.2,view
user_649,prod_134,4.8,view
user_234,prod_19,4.4,view
user_32,prod_187,4.4,purchase
user_289,prod_181,4.7,view
user_638,prod_8,3.0,view
user_579,prod_10,2.0,view
user_542,prod_195,2.6,view
user_114,prod_166,3.9,purchase
user_204,prod_29,4.5,view
user_29,prod_15,2.7,purchase
user_643,prod_87,3.1,view
user_474,prod_23,4.7,purchase
user_697,prod_46,1.4,view
user_253,prod_28,4.4,purchase
user_798,prod_26,1.6,view
user_905,prod_10,2.9,view
user_922,prod_175,1.9,view
user_386,prod_4,3.4,view
user_62,prod_55,3.2,purchase
user_515,prod_66,2.5,view
user_430,prod_67,4.5,purchase
user_580,prod_135,3.6,view
user_537,prod_55,3.9,view
user_691,prod_31,1.6,purchase
user_141,prod_74,4.5,view
user_743,prod_19,1.7,view
user_300,prod_156,1.9,purchase
user_675,prod_81,1.5,view
user_311,prod_156,2.8,view
user_471,prod_147,4.6,view
user_393,prod_87,2.0,purchase
user_642,prod_20,2.5,purchase
user_445,prod_13,4.4,purchase
user_758,prod_77,3.5,view
user_809,prod_43,4.0,view
user_172,prod_139,1.9,view
user_576,prod_176,3.9,view
user_31,prod_143,1.9,view
user_47,prod_145,4.9,view
user_130,prod_182,3.2,purchase
user_352,prod_50,3.8,purchase
user_978,prod_28,1.5,view
user_845,prod_4,2.0,purchase
user_622,prod_22,1.6,purchase
user_581,prod_119,2.6,view
user_58,prod_101,2.1,view
user_106,prod_39,3.9,view
user_812,prod_34,1.4,view
user_330,prod_97,4.0,view
user_768,prod_44,1.2,view
user_824,prod_170,1.8,purchase
user_683,prod_40,4.2,view
user_383,prod_97,4.0,view
user_985,prod_140,2.9,view
user_162,prod_130,1.2,view
user_997,prod_156,3.4,view
user_286,prod_74,2.6,view
user_71,prod_86,2.3,purchase
user_767,prod_90,3.6,view
user_454,prod_67,2.7,purchase
user_886,prod_199,1.4,view
user_567,prod_200,4.7,view
user_835,prod_76,4.1,view
user_397,prod_92,1.2,view
user_515,prod_10,3.1,purchase
user_26,prod_86,1.3,view
user_313,prod_102,4.3,view
user_126,prod_185,3.5,view
user_408,prod_108,1.7,view
user_565,prod_165,1.1,view
user_198,prod_91,1.1,view
user_811,prod_192,3.0,view
user_188,prod_79,3.9,view
user_698,prod_86,1.5,purchase
user_817,prod_107,1.9,view
user_810,prod_168,2.3,view
user_716,prod_101,1.9,view
user_484,prod_108,2.6,view
user_450,prod_60,3.2,view
user_523,prod_48,3.7,view
user_871,prod_117,4.9,view
user_354,prod_106,4.7,view
user_986,prod_147,3.3,view
user_658,prod_200,3.9,view
user_597,prod_33,4.8,view
user_100,prod_44,1.3,purchase
user_616,prod_165,1.0,view
user_948,prod_112,1.1,view
user_558,prod_89,3.3,view
user_556,prod_36,4.1,view
user_278,prod_81,2.5,view
user_693,prod_88,3.2,purchase
user_699,prod_149,3.1,purchase
user_990,prod_130,1.4,view
user_626,prod_31,2.3,view
user_491,prod_108,1.1,view
user_255,prod_30,1.4,view
user_381,prod_172,4.2,purchase
user_892,prod_12,4.3,purchase
user_542,prod_51,4.2,view
user_264,prod_121,3.9,view
user_610,prod_177,4.2,view
user_825,prod_152,3.7,view
user_879,prod_152,3.7,view
user_329,prod_188,3.7,view
user_115,prod_139,3.1,view
user_276,prod_13,2.5,view
user_488,prod_91,3.9,view
user_281,prod_200,2.2,purchase
user_275,prod_74,3.2,purchase
user_773,prod_200,2.7,view
user_843,prod_192,2.1,view
user_719,prod_20,4.9,view
user_896,prod_72,2.0,purchase
user_328,prod_73,2.2,view
user_211,prod_71,1.6,purchase
user_727,prod_78,4.3,view
user_923,prod_28,3.3,view
user_552,prod_130,3.5,view
user_992,prod_121,4.3,view
user_26,prod_43,2.4,view
user_27,prod_8,1.8,view
user_702,prod_13,1.8,purchase
user_83,prod_111,3.9,view
user_896,prod_35,3.5,view
user_946,prod_23,1.8,view
user_682,prod_46,1.6,view
user_413,prod_15,1.5,view
user_167,prod_130,3.5,view
user_700,prod_61,1.0,purchase
user_169,prod_115,1.1,view
user_801,prod_64,2.6,purchase
user_979,prod_52,3.8,view
user_229,prod_164,3.8,purchase
user_979,prod_195,2.7,view
user_609,prod_69,3.8,view
user_367,prod_67,3.1,view
user_528,prod_175,4.9,purchase
user_791,prod_83,1.6,view
user_647,prod_2,3.4,purchase
user_538,prod_172,3.0,view
user_864,prod_192,1.8,view
user_524,prod_78,4.0,view
user_72,prod_28,2.1,view
user_645,prod_54,2.5,purchase
user_106,prod_67,2.5,view
user_732,prod_164,2.0,view
user_885,prod_102,2.7,view
user_965,prod_120,2.9,view
user_689,prod_191,4.0,view
user_282,prod_153,4.1,view
user_133,prod_48,1.6,view
user_534,prod_167,3.4,view
user_975,prod_47,4.6,view
user_269,prod_21,1.4,view
user_412,prod_158,2.9,view
user_673,prod_92,4.0,purchase
user_619,prod_159,3.4,purchase
user_791,prod_121,1.4,purchase
user_865,prod_116,2.6,purchase
user_747,prod_154,3.0,view
user_18,prod_150,5.0,view
user_754,prod_149,1.7,view
user_117,prod_1,4.9,view
user_798,prod_165,2.5,view
user_794,prod_77,1.8,purchase
user_144,prod_85,2.7,view
user_717,prod_46,3.5,view
user_551,prod_137,1.9,view
user_929,prod_145,2.2,view
user_666,prod_47,4.4,view
user_688,prod_59,5.0,view
user_961,prod_54,2.3,view
user_753,prod_86,1.6,purchase
user_422,prod_12,4.2,purchase
user_898,prod_192,3.4,view
user_369,prod_6,1.4,view
user_646,prod_53,4.8,view
user_558,prod_144,1.3,view
user_50,prod_90,3.5,view
user_678,prod_5,2.7,purchase
user_106,prod_73,3.2,view
user_216,prod_174,1.9,view
user_658,prod_14,3.8,view
user_923,prod_172,4.8,view
user_425,prod_191,2.8,view
user_72,prod_106,3.1,view
user_988,prod_52,2.0,view
user_842,prod_116,4.6,view
user_785,prod_26,4.9,purchase
user_759,prod_53,4.1,purchase
user_446,prod_109,3.2,view
user_925,prod_29,4.8,view
user_186,prod_19,1.6,view
user_70,prod_47,2.9,view
user_974,prod_136,3.2,purchase
user_150,prod_23,3.0,view
user_246,prod_117,4.2,view
user_774,prod_106,3.7,view
user_538,prod_163,1.5,purchase
user_935,prod_53,2.4,purchase
user_652,prod_96,2.4,view
user_99,prod_186,3.3,view
user_910,prod_5,2.2,view
user_278,prod_16,1.5,view
user_563,prod_17,3.6,view
user_663,prod_160,4.4,purchase
user_944,prod_102,4.7,view
user_455,prod_180,4.9,purchase
user_104,prod_20,4.1,purchase
user_946,prod_112,1.6,view
user_601,prod_120,4.4,view
user_653,prod_194,2.6,purchase
user_725,prod_111,3.9,view
user_233,prod_1,3.1,view
user_394,prod_58,4.3,view
user_501,prod_93,2.7,view
user_695,prod_172,1.2,view
user_251,prod_6,3.2,view
user_521,prod_108,1.7,view
user_79,prod_103,4.9,view
user_52,prod_50,3.1,view
user_898,prod_118,3.2,view
user_921,prod_110,4.6,view
user_781,prod_200,3.5,view
user_226,prod_88,2.2,view
user_51,prod_20,2.2,view
user_186,prod_14,3.0,view
user_34,prod_133,4.5,view
user_803,prod_169,4.2,purchase
user_742,prod_40,4.9,view
user_131,prod_34,1.3,view
user_632,prod_124,2.1,view
user_443,prod_45,1.3,purchase
user_838,prod_199,4.0,view
user_759,prod_80,1.6,view
user_432,prod_71,1.4,view
user_704,prod_155,3.2,view
user_497,prod_78,2.6,view
user_403,prod_78,3.9,view
user_323,prod_172,2.9,purchase
user_210,prod_33,2.7,view
user_615,prod_33,2.7,purchase
user_329,prod_44,4.5,view
user_372,prod_20,2.6,view
user_460,prod_111,2.3,purchase
user_133,prod_164,2.4,view
user_835,prod_7,1.8,view
user_651,prod_160,4.4,view
user_121,prod_195,1.6,purchase
user_606,prod_167,4.6,view
user_452,prod_24,2.1,view
user_965,prod_70,4.6,view
user_129,prod_112,4.2,purchase
user_91,prod_104,3.3,purchase
user_604,prod_54,3.7,view
user_575,prod_38,2.3,view
user_29,prod_74,3.3,purchase
user_722,prod_80,2.2,view
user_524,prod_32,2.6,view
user_333,prod_45,4.1,view
user_297,prod_61,2.0,view
user_130,prod_198,4.4,view
user_293,prod_53,2.5,view
user_173,prod_128,3.1,view
user_720,prod_179,4.8,purchase
user_944,prod_76,3.7,view
user_24,prod_184,3.6,view
user_99,prod_27,3.8,purchase
user_406,prod_166,4.7,view
user_356,prod_62,2.0,view
user_139,prod_18,3.5,view
user_503,prod_127,2.6,view
user_826,prod_109,1.0,view
user_174,prod_103,1.5,view
user_29,prod_192,2.3,view
user_931,prod_77,3.3,view
user_496,prod_117,4.5,purchase
user_655,prod_104,4.2,view
user_828,prod_158,3.2,view
user_351,prod_49,1.3,view
user_554,prod_169,2.1,view
user_299,prod_116,2.5,view
user_720,prod_141,3.5,view
user_842,prod_162,1.3,view
user_945,prod_100,3.1,view
user_192,prod_125,4.6,view
user_672,prod_25,3.8,view
user_64,prod_194,4.2,view
user_755,prod_128,3.7,view
user_770,prod_100,1.8,view
user_664,prod_146,1.4,purchase
user_215,prod_5,4.3,view
user_834,prod_19,3.8,purchase
user_166,prod_170,3.3,purchase
user_543,prod_18,1.8,view
user_883,prod_121,3.4,purchase
user_232,prod_32,1.1,view
user_794,prod_149,1.5,purchase
user_541,prod_10,2.2,view
user_195,prod_37,2.8,view
user_506,prod_177,1.5,view
user_334,prod_86,1.5,view
user_768,prod_13,3.9,purchase
user_793,prod_183,3.3,view
user_304,prod_145,3.1,view
user_833,prod_9,2.8,view
user_437,prod_88,4.9,view
user_323,prod_172,1.2,view
user_502,prod_46,1.7,view
user_858,prod_136,3.6,view
user_914,prod_119,1.5,view
user_393,prod_165,3.4,view
user_806,prod_19,3.3,view
user_599,prod_191,4.9,purchase
user_149,prod_174,4.5,view
user_761,prod_94,4.8,view
user_833,prod_199,1.5,view
user_405,prod_26,4.5,view
user_283,prod_46,1.5,view
user_362,prod_118,3.5,view
user_379,prod_46,3.9,view
user_198,prod_14,1.6,view
user_556,prod_85,3.5,view
user_356,prod_63,1.2,view
user_540,prod_72,2.2,view
user_429,prod_3,4.7,view
user_17,prod_28,1.7,view
user_639,prod_125,1.3,view
user_379,prod_157,2.8,view
user_680,prod_87,4.4,view
user_506,prod_146,1.3,view
user_756,prod_163,2.4,view
user_899,prod_77,4.6,view
user_76,prod_76,1.5,view
user_231,prod_175,2.2,view
user_716,prod_114,4.1,view
user_962,prod_133,3.2,view
user_248,prod_75,4.3,view
user_302,prod_59,1.4,view
user_726,prod_59,4.7,view
user_215,prod_47,4.7,view
user_158,prod_95,1.6,purchase
user_69,prod_141,1.1,view
user_393,prod_78,5.0,view
user_85,prod_113,2.9,view
user_267,prod_109,3.3,view
user_69,prod_106,3.5,view
user_611,prod_89,4.2,view
user_347,prod_33,4.2,view
user_962,prod_97,1.8,purchase
user_728,prod_190,1.9,view
user_927,prod_79,4.5,purchase
user_673,prod_16,4.3,view
user_423,prod_44,3.5,view
user_606,prod_186,5.0,view
user_174,prod_120,3.9,view
user_677,prod_134,1.9,view
user_115,prod_108,4.4,view
user_220,prod_143,2.7,view
user_956,prod_4,1.1,view
user_31,prod_56,2.3,view
user_523,prod_64,4.1,view
user_343,prod_196,4.8,purchase
user_377,prod_162,2.1,view
user_130,prod_95,2.0,purchase
user_1000,prod_56,3.3,view
user_617,prod_32,4.2,view
user_539,prod_116,4.0,view
user_739,prod_9,3.2,view
user_2,prod_191,3.5,purchase
user_871,prod_105,2.0,view
user_101,prod_200,2.7,purchase
user_533,prod_78,2.0,purchase
user_58,prod_161,4.5,view
user_389,prod_87,1.5,view
user_692,prod_21,3.7,view
user_941,prod_55,2.0,view
user_341,prod_76,2.9,view
user_861,prod_185,2.2,view
user_20,prod_130,2.3,view
user_255,prod_141,2.0,view
user_317,prod_126,4.0,view
user_38,prod_132,2.5,purchase
user_660,prod_84,3.9,view
user_537,prod_178,2.8,view
user_386,prod_115,3.2,view
user_633,prod_48,3.2,view
user_928,prod_123,4.9,view
user_26,prod_78,2.5,purchase
user_454,prod_30,1.8,purchase
user_681,prod_29,4.6,purchase
user_323,prod_136,1.7,view
user_737,prod_140,4.3,view
user_513,prod_41,1.6,purchase
user_819,prod_26,3.6,purchase
user_773,prod_50,1.6,purchase
user_13,prod_2,4.7,view
user_915,prod_55,3.3,view
user_908,prod_104,2.3,view
user_560,prod_184,1.6,purchase
user_921,prod_14,2.5,view
user_825,prod_134,3.8,view
user_371,prod_128,2.5,view
user_291,prod_104,2.0,view
user_332,prod_95,3.3,view
user_606,prod_81,2.7,view
user_261,prod_61,1.7,view
user_994,prod_12,1.6,view
user_790,prod_13,3.8,view
user_871,prod_147,4.9,purchase
user_205,prod_172,1.9,view
user_697,prod_89,4.1,view
user_687,prod_95,1.4,view
user_950,prod_59,2.5,view
user_387,prod_37,3.0,view
user_892,prod_25,2.1,purchase
user_821,prod_16,3.1,view
user_468,prod_166,4.5,view
user_415,prod_171,4.8,view
user_69,prod_87,1.4,purchase
user_472,prod_142,2.1,view
user_104,prod_134,4.9,view
user_758,prod_23,2.1,purchase
user_161,prod_126,3.8,purchase
user_200,prod_60,2.0,view
user_216,prod_140,2.4,view
user_946,prod_141,1.8,view
user_212,prod_100,4.4,view
user_508,prod_103,4.5,purchase
user_16,prod_134,2.2,view
user_498,prod_63,4.3,view
user_884,prod_38,2.4,purchase
user_332,prod_128,1.4,view
user_717,prod_50,4.0,view
user_877,prod_180,3.4,view
user_551,prod_40,2.1,purchase
user_601,prod_8,2.0,purchase
user_942,prod_189,4.9,view
user_256,prod_8,4.5,purchase
user_992,prod_104,4.2,purchase
user_766,prod_34,1.5,purchase
user_728,prod_188,4.0,view
user_880,prod_57,1.9,view
user_815,prod_174,4.9,view
user_172,prod_22,1.2,view
user_649,prod_87,2.4,view
user_1000,prod_40,2.7,view
user_498,prod_173,4.3,view
user_471,prod_183,4.1,view
user_384,prod_179,2.5,purchase
user_690,prod_86,3.3,purchase
user_589,prod_133,4.3,view
user_700,prod_95,1.1,view
user_507,prod_13,4.2,view
user_992,prod_28,4.8,view
user_527,prod_84,1.1,view
user_804,prod_62,1.2,purchase
user_831,prod_93,2.4,view
user_325,prod_87,1.4,purchase
user_214,prod_24,2.9,purchase
user_208,prod_98,3.9,view
user_169,prod_7,3.3,purchase
user_330,prod_166,1.8,view
user_280,prod_37,3.6,purchase
user_978,prod_68,3.7,purchase
user_305,prod_170,4.7,view
user_146,prod_86,1.6,view
user_775,prod_133,3.8,view
user_516,prod_192,4.6,view
user_90,prod_178,3.0,purchase
user_453,prod_87,2.4,view
user_60,prod_15,1.7,view
user_311,prod_123,4.5,view
user_528,prod_107,2.6,view
user_227,prod_181,4.7,purchase
user_474,prod_153,4.4,view
user_978,prod_89,2.5,view
user_541,prod_125,3.3,view
user_663,prod_113,1.1,view
user_757,prod_137,2.1,view
user_782,prod_166,3.8,view
